IdSensore,Tipologia,UnitaDiMisura,IdStazione,NomeStazione,Quota,Provincia,DataStart,DataStop,Storico,UTM_Nord,UTM_Est,lng,lat,location
8105,Livello Idrometrico,cm,852,Lavenone Galleria Agricoltori - fiume,370,BS,01/01/1998,,N,5065630,612858,10.45060001,45.73501749,"(45.735017491359756, 10.450600005181231)"
19416,Umidita'† Relativa,%,1656,Casalmaggiore campo sportivo,26,CR,28/03/2017,,N,4983484,611536,10.41505895,44.996036,"(44.99603600446388, 10.41505894979264)"
11667,Velocita'† Vento,m/s,848,Livigno La Vallaccia,2660,SO,20/01/2003,,N,5147768,591251,10.18872851,46.47730494,"(46.47730494291044, 10.188728513795667)"
122,Precipitazione,mm,60,Villa di Chiavenna,665,SO,20/11/2002,,N,5131062,539410,9.512031889,46.33198716,"(46.33198716063755, 9.512031889439431)"
19111,Direzione Vento,∞,573,Colico v.La Madoneta,229,LC,03/12/2013,,N,5109468,529713,9.384687248,46.13814091,"(46.1381409051264, 9.384687247651794)"
11856,Direzione Vento,∞,835,Valdisotto Oga S. Colombano,2300,SO,18/05/2012,,N,5145272,600293,10.30595182,46.45356306,"(46.45356305894081, 10.305951823970043)"
8005,Temperatura,∞C,857,Santa Margherita di Staffora Passo del Giov√†,1363,PV,01/01/1998,,N,4947846,517168,9.216637428,44.6837785,"(44.68377850348632, 9.216637428084992)"
32370,Temperatura,∞C,1679,Sormano rifugio Alpetto,1158,CO,23/11/2017,,N,5083535,518233,9.235068813,45.90514139,"(45.90514139039166, 9.235068813288406)"
14061,Velocita'† Vento,m/s,1324,Limone sul Garda,75,BS,13/03/2012,,N,5074143,639088,10.7900414,45.80682632,"(45.80682631535527, 10.790041404031163)"
19374,Radiazione Globale,W/m≤,620,Milano v.Brera,122,MI,08/07/2016,,N,5035365,514782,9.189110384,45.47165629,"(45.47165629324304, 9.189110383708842)"
8192,Livello Idrometrico,cm,908,Voghera v. Cambiaso,95,PV,04/03/2003,,N,4981870,501379,9.017493644,44.99027297,"(44.99027296778766, 9.017493643978531)"
6994,Umidita'† Relativa,%,679,Valmadrera v.Pozzi,247,LC,02/02/2006,,N,5076576,527307,9.351658166,45.84220726,"(45.842207261022544, 9.351658166127958)"
2008,Radiazione Globale,W/m≤,100,Milano Lambrate,120,MI,12/09/2003,,N,5038171,520120,9.2575154,45.49677982,"(45.49677982403948, 9.257515399681068)"
19153,Velocita'† Vento,m/s,629,Crema v.XI febbraio,79,CR,20/11/2013,,N,5023885,555127,9.703945514,45.36630908,"(45.366309078194334, 9.703945513613167)"
8151,Temperatura,∞C,884,Cuveglio,294,VA,06/07/2000,,N,5083338,480047,8.742764505,45.90332054,"(45.90332054442589, 8.742764505384635)"
6603,Umidita'† Relativa,%,555,Busto Arsizio v.Magenta,222,VA,07/11/1991,10/12/2018,S,5050810,488313,8.850115752,45.61073604,"(45.610736040012604, 8.850115752092071)"
8196,Temperatura,∞C,886,Vigevano SS494,94,PV,18/02/2003,,N,5020886,490573,8.879674491,45.34141987,"(45.341419871961165, 8.879674491227794)"
5901,Temperatura,∞C,512,Carate Brianza v.De Gasperi,250,MB,01/04/1996,26/04/2018,S,5057635,518272,9.234591662,45.67202473,"(45.672024734078455, 9.234591661788048)"
14229,Direzione Vento,∞,1345,Piazzatorre,966,BG,13/10/2012,,N,5093546,553689,9.693284787,45.99338359,"(45.99338358665828, 9.693284786503215)"
17562,Temperatura,∞C,1879,Montichiari Boschetti,92,BS,13/12/2018,,N,5028666,610666,10.41406192,45.40275984,"(45.402759840985176, 10.414061919211548)"
14218,Umidita'† Relativa,%,1343,Lanzada Passo Marinelli,3032,SO,13/10/2012,,N,5133321,570414,9.915147774,46.34980205,"(46.34980205020121, 9.915147774061634)"
12025,Temperatura,∞C,1297,Spinadesco v.Battisti,48,CR,03/02/2011,,N,5000087,573153,9.930596472,45.15046887,"(45.150468869856816, 9.930596472272326)"
11116,Umidita'† Relativa,%,875,Bagolino Valle Dorizzo,1226,BS,11/08/2011,14/11/2012,S,5081485,612286,10.44693983,45.87777045,"(45.877770447155235, 10.446939834207004)"
8119,Livello Idrometrico,cm,865,Cant√π Asnago,244,CO,24/07/1998,,N,5062780,507811,9.100367496,45.71853075,"(45.718530753325425, 9.100367495780826)"
19428,Precipitazione,mm,1657,Mariano Comense campo sportivo,255,CO,11/10/2017,,N,5059052,513843,9.177769051,45.68488149,"(45.68488149188723, 9.177769051025914)"
6728,Umidita'† Relativa,%,644,Vigevano v.Petrarca,107,PV,24/01/2004,09/10/2013,S,5019220,489053,8.860310254,45.3264015,"(45.326401500542325, 8.860310253579987)"
19110,Velocita'† Vento,m/s,573,Colico v.La Madoneta,229,LC,03/12/2013,,N,5109468,529713,9.384687248,46.13814091,"(46.1381409051264, 9.384687247651794)"
19430,Radiazione Globale,W/m≤,1657,Mariano Comense campo sportivo,255,CO,11/10/2017,,N,5059052,513843,9.177769051,45.68488149,"(45.68488149188723, 9.177769051025914)"
32250,Umidita'† Relativa,%,876,Caino,428,BS,01/08/2016,,N,5051536,603100,10.32222237,45.6097167,"(45.609716699915786, 10.32222236530351)"
6469,Radiazione Globale,W/m≤,569,Sondrio v.Mazzini,307,SO,06/06/1996,24/06/2010,S,5113078,567173,9.870144075,46.16796681,"(46.16796681227828, 9.87014407497457)"
8137,Precipitazione,mm,875,Bagolino Valle Dorizzo,1226,BS,06/06/2001,13/11/2012,S,5081485,612286,10.44693983,45.87777045,"(45.877770447155235, 10.446939834207004)"
17454,Velocita'† Vento,m/s,1871,Tavernola Bergamasca Gallinarga,185,BG,27/11/2018,,N,5060849,582076,10.05422004,45.69633021,"(45.6963302062322, 10.054220035954822)"
8001,Precipitazione,mm,855,Varzi v.Mazzini,485,PV,01/01/1998,19/09/2018,S,4963189,515657,9.19804188,44.82193482,"(44.82193482377759, 9.198041879809711)"
8383,Livello Idrometrico,cm,871,Olginate S.Maria Lavello,198,LC,24/07/1998,,N,5070743,533433,9.430142048,45.78943802,"(45.78943801902498, 9.430142047539633)"
14413,Velocita'† Vento,m/s,1365,Bione,911,BS,18/11/2012,,N,5057931,603395,10.32736288,45.66721826,"(45.667218260274865, 10.32736288461117)"
17001,Temperatura,∞C,1303,Cremona v.Gerre Borghi,36,CR,10/10/2011,,N,4995675,584111,10.06923073,45.10953938,"(45.10953938027215, 10.069230734956498)"
17589,Velocita'† Vento,m/s,1889,Val Masino Merdarola,2280,SO,01/08/2019,,N,5119691,544851,9.581636352,46.22931619,"(46.22931618794695, 9.581636351731035)"
8583,Precipitazione,mm,999,Laveno-Mombello Poggio S.Elsa,950,VA,23/06/1999,,N,5084222,471939,8.638185709,45.91099372,"(45.91099372061516, 8.638185708619893)"
8201,Precipitazione,mm,858,Santa Margherita di Staffora Casanova,575,PV,01/01/2003,,N,4957210,518916,9.239041605,44.76803191,"(44.76803190890912, 9.239041605384262)"
4018,Umidita'† Relativa,%,142,Caiolo,274,SO,24/05/2002,,N,5111566,561195,9.792518875,46.15492317,"(46.15492316813672, 9.792518875272254)"
19244,Direzione Vento,∞,502,Milano v.Juvara,122,MI,28/02/2014,,N,5035546,517377,9.222315139,45.47322571,"(45.473225708577175, 9.222315138737468)"
5966,Temperatura,∞C,625,Casalmaggiore v.Volta,23,CR,01/06/1992,21/02/2007,S,4981793,612537,10.42737692,44.9806604,"(44.980660403835316, 10.427376916159512)"
6430,Radiazione Globale,W/m≤,595,Filago v.Don Milani,190,BG,07/12/1991,,N,5053519,543342,9.556084256,45.63386451,"(45.63386450908066, 9.556084255790864)"
5888,Temperatura,∞C,617,Tavazzano con Villavesco Enel suolo,80,LO,13/01/2000,15/06/2015,S,5020175,533401,9.426274336,45.33428781,"(45.334287809355445, 9.426274335502686)"
14466,Velocita'† Vento,m/s,1367,Bagolino SP669,775,BS,12/12/2012,,N,5077140,612773,10.45219511,45.83859594,"(45.8385959381167, 10.452195109199993)"
14374,Direzione Vento,∞,1360,Clusone SP 671,564,BG,16/11/2012,,N,5081243,572409,9.933128278,45.88094396,"(45.88094395586997, 9.933128277592514)"
30536,Precipitazione,mm,1511,Rescaldina,215,MI,26/09/2014,,N,5050479,496327,8.952896676,45.60784533,"(45.60784533497315, 8.95289667553321)"
14129,Livello Idrometrico,cm,1328,Teglio S. Giacomo,357,SO,20/04/2012,,N,5112157,580182,10.03847799,46.15827231,"(46.1582723086524, 10.038477988191712)"
6437,Radiazione Globale,W/m≤,625,Casalmaggiore v.Volta,23,CR,01/01/2002,21/02/2007,S,4981793,612537,10.42737692,44.9806604,"(44.980660403835316, 10.427376916159512)"
2621,Umidita'† Relativa,%,214,Bigarello,15,MN,25/11/2009,,N,5005622,648246,10.8871287,45.18849105,"(45.18849105038444, 10.887128700975579)"
14499,Precipitazione,mm,1371,Brembilla,468,BG,19/03/2013,,N,5073646,547333,9.609252582,45.81475229,"(45.8147522883702, 9.609252582119412)"
32259,Umidita'† Relativa,%,832,Lanzada Pal√π,2151,SO,27/10/2016,,N,5126972,568128,9.88451979,46.29290282,"(46.29290281845888, 9.884519789844443)"
2377,Precipitazione,mm,126,Casatenovo prato,360,LC,26/04/2002,30/10/2017,S,5060979,524066,9.309144812,45.70194614,"(45.70194614072786, 9.309144812286515)"
2533,Radiazione Globale,W/m≤,139,Virgilio Mantova Cerese,19,MN,26/09/2003,19/09/2018,S,4997294,641005,10.7926481,45.11504743,"(45.115047425792355, 10.792648102258525)"
14039,Umidita'† Relativa,%,836,Aprica,1950,SO,27/02/2012,,N,5109097,588704,10.14825666,46.12968163,"(46.1296816331299, 10.148256664341748)"
9099,Precipitazione,mm,1235,Cene Ponte,361,BG,01/01/2012,,N,5070400,563860,9.821533202,45.78420692,"(45.784206920925044, 9.821533201834857)"
11129,Velocita'† Vento,m/s,123,Cavenago d'Adda,67,LO,28/08/2002,,N,5013018,544138,9.562659973,45.26927396,"(45.269273960528615, 9.562659972530115)"
11159,Direzione Vento,∞,1230,San Giacomo Filippo Lago Truzzo,2064,SO,30/09/2011,,N,5134156,524616,9.31998819,46.36053124,"(46.36053123729497, 9.319988190479972)"
19402,Umidita'† Relativa,%,1652,Tirano eliporto,481,SO,07/12/2016,,N,5118967,591186,10.18228073,46.21816618,"(46.218166183274214, 10.182280729237092)"
2394,Direzione Vento,∞,128,Capralba,96,CR,20/03/1996,01/02/2012,S,5032570,550482,9.645524773,45.44483042,"(45.44483042325703, 9.645524773488086)"
11845,Direzione Vento,∞,141,Vertemate con Minoprio serre,310,CO,16/02/2012,,N,5062832,506653,9.085488499,45.7190109,"(45.71901089635149, 9.085488499092358)"
14588,Umidita'† Relativa,%,1379,Gargnano,984,BS,15/07/2015,,N,5065317,625847,10.61740677,45.72996009,"(45.72996009420703, 10.61740677213208)"
2373,Temperatura,∞C,126,Casatenovo prato,360,LC,26/04/2002,30/10/2017,S,5060979,524066,9.309144812,45.70194614,"(45.70194614072786, 9.309144812286515)"
32373,Umidita'† Relativa,%,1679,Sormano rifugio Alpetto,1158,CO,23/11/2017,,N,5083535,518233,9.235068813,45.90514139,"(45.90514139039166, 9.235068813288406)"
32363,Radiazione Globale,W/m≤,832,Lanzada Pal√π,2151,SO,12/10/2017,,N,5126972,568128,9.88451979,46.29290282,"(46.29290281845888, 9.884519789844443)"
5938,Precipitazione,mm,557,Lonate Pozzolo v.Veneto,204,VA,05/12/1996,10/12/2018,S,5048975,479783,8.740796577,45.59402352,"(45.59402351710858, 8.7407965765392)"
14238,Umidita'† Relativa,%,1345,Piazzatorre,966,BG,13/10/2012,,N,5093546,553689,9.693284787,45.99338359,"(45.99338358665828, 9.693284786503215)"
8128,Livello Idrometrico,cm,872,Brembate di Sopra Ponte Briolo,260,BG,24/07/1998,,N,5062019,545719,9.587379702,45.71021531,"(45.71021531324666, 9.58737970194277)"
5870,Precipitazione,mm,564,Erba v. Battisti,279,CO,01/07/2009,,N,5072803,517232,9.221779204,45.80857381,"(45.808573806922965, 9.221779204488435)"
8219,Precipitazione,mm,897,Busto Arsizio v.Rossini,242,VA,26/03/2003,,N,5052553,486271,8.823878375,45.62638726,"(45.6263872574559, 8.823878375134557)"
11165,Livello Idrometrico,cm,1074,Asola v. Carducci,39,MN,07/10/2011,,N,5008416,610514,10.40760146,45.2205601,"(45.220560104644285, 10.407601456011976)"
10585,Precipitazione,mm,1274,Perledo P.zza della stazione,212,LC,01/07/2010,,N,5095846,522171,9.286409209,46.0158283,"(46.01582830438376, 9.286409208680807)"
14766,Temperatura,∞C,1553,Mozzanica v.Donizetti,104,BG,20/07/2015,,N,5036208,553342,9.682488662,45.47736193,"(45.47736192966103, 9.682488661964785)"
14024,Livello Idrometrico,cm,1079,Sesto Calende alzaia,58,VA,23/01/2012,,N,5063460,471791,8.63749207,45.72412028,"(45.72412027585781, 8.637492070417693)"
10381,Umidita'† Relativa,%,706,Lecco v.Sora,272,LC,22/07/2008,,N,5078987,531045,9.399950345,45.86374884,"(45.86374884127965, 9.399950344681852)"
19373,Precipitazione,mm,620,Milano v.Brera,122,MI,11/07/2016,,N,5035365,514782,9.189110384,45.47165629,"(45.47165629324304, 9.189110383708842)"
5868,Temperatura,∞C,586,Costa Volpino v.Nazionale,192,BG,26/07/1993,,N,5075429,585212,10.09706172,45.82715794,"(45.82715793876258, 10.09706172418631)"
14692,Direzione Vento,∞,1420,Gordona,1362,SO,20/03/2014,,N,5126494,526127,9.339203153,46.29151911,"(46.29151911107429, 9.339203152913957)"
6725,Radiazione Globale,W/m≤,644,Vigevano v.Petrarca,107,PV,24/01/2004,09/10/2013,S,5019220,489053,8.860310254,45.3264015,"(45.326401500542325, 8.860310253579987)"
6823,Temperatura,∞C,656,Gambara v.Parma,47,BS,01/01/1990,,N,5011493,601945,10.2991195,45.24954362,"(45.24954362474624, 10.299119496064078)"
9394,Umidita'† Relativa,%,1213,Mezzoldo Ronchi,988,BG,22/01/2009,01/08/2012,S,5095843,551256,9.662116265,46.01424224,"(46.014242239439035, 9.662116265413852)"
32384,Altezza Neve,cm,1382,Veddasca Monte Cadrigna,1302,VA,07/11/2017,,N,5102054,482122,8.768815133,46.07182708,"(46.07182707589298, 8.768815132883134)"
4033,Precipitazione,mm,143,Livigno Passo Foscagno,2320,SO,02/06/2002,,N,5149692,592662,10.20748855,46.49442378,"(46.49442378267979, 10.20748854795916)"
8692,Precipitazione,mm,866,Paderno Dugnano Palazzolo,168,MI,07/02/2006,24/11/2014,S,5047708,512402,9.158975134,45.5828027,"(45.58280270109661, 9.158975133893636)"
9015,Temperatura,∞C,1229,Gandellino Grabiasca,738,BG,01/01/2004,,N,5095336,573386,9.94787623,46.00766621,"(46.00766620841051, 9.947876230335114)"
9021,Temperatura,∞C,1234,Osnago,234,LC,01/01/2004,,N,5058312,530261,9.388556067,45.67769842,"(45.67769842393421, 9.388556066735074)"
14443,Precipitazione,mm,1366,Porlezza torrente,291,CO,12/12/2012,,N,5098254,510895,9.140799378,46.03777317,"(46.03777316988709, 9.140799377952803)"
5857,Precipitazione,mm,594,Bergamo v.Goisis,290,BG,09/07/1996,,N,5062715,553620,9.688958745,45.71591247,"(45.715912469852206, 9.688958745309764)"
9007,Temperatura,∞C,1215,Taleggio,763,BG,01/01/2004,10/11/2012,S,5082304,543960,9.566629648,45.8928987,"(45.8928987022868, 9.566629647707643)"
8384,Livello Idrometrico,cm,873,Ponti sul Mincio Monzambano,62,MN,01/02/2001,,N,5027985,633560,10.70629184,45.39263735,"(45.392637348813274, 10.70629184040345)"
6421,Umidita'† Relativa,%,629,Crema v.XI febbraio,79,CR,01/01/2002,,N,5023885,555127,9.703945514,45.36630908,"(45.366309078194334, 9.703945513613167)"
11838,Direzione Vento,∞,127,Casatenovo tetto,360,LC,23/03/2012,,N,5060979,524066,9.309144812,45.70194614,"(45.70194614072786, 9.309144812286515)"
30523,Livello Idrometrico,cm,1508,Lainate SP 109,160,MI,25/09/2014,,N,5046729,503760,9.048190136,45.57409116,"(45.574091162538046, 9.048190135820384)"
17432,Temperatura,∞C,1862,Broni,77,PV,22/03/2018,,N,4987916,517630,9.223860817,45.04448039,"(45.044480393441056, 9.223860816957979)"
9036,Altezza Neve,cm,1213,Mezzoldo Ronchi,988,BG,01/01/2004,01/08/2012,S,5095843,551256,9.662116265,46.01424224,"(46.014242239439035, 9.662116265413852)"
14367,Temperatura,∞C,1360,Clusone SP 671,564,BG,14/11/2012,,N,5081243,572409,9.933128278,45.88094396,"(45.88094395586997, 9.933128277592514)"
2434,Umidita'† Relativa,%,132,Bergamo v.Stezzano,211,BG,01/01/1993,,N,5056541,551321,9.65876847,45.66051929,"(45.66051928748766, 9.658768470289832)"
8229,Temperatura,∞C,907,Varese v.Appiani,416,VA,27/08/2003,,N,5075452,486300,8.823602804,45.83249555,"(45.83249554701535, 8.823602804255973)"
19375,Temperatura,∞C,1651,Morbegno eliporto,230,SO,28/07/2016,,N,5109394,545135,9.58433649,46.13662866,"(46.136628659664694, 9.584336490055616)"
9103,Precipitazione,mm,1237,Monno,1728,BS,11/10/2004,,N,5122691,600885,10.30879878,46.25030387,"(46.25030387115852, 10.308798780947582)"
11669,Velocita'† Vento,m/s,998,Laveno-Mombello p.zza Matteotti,207,VA,16/07/2003,,N,5084109,470426,8.618684706,45.90991326,"(45.909913257580605, 8.61868470587428)"
14348,Temperatura,∞C,1359,Breno Lago Della Vacca,2410,BS,09/12/2012,,N,5090337,611798,10.44271643,45.95749683,"(45.957496834144656, 10.442716428689312)"
32241,Umidita'† Relativa,%,884,Cuveglio,294,VA,01/08/2016,,N,5083338,480047,8.742764505,45.90332054,"(45.90332054442589, 8.742764505384635)"
14304,Livello Idrometrico,cm,1349,Rivolta d'Adda SP 4,106,CR,23/10/2012,,N,5035962,538944,9.498261045,45.47609983,"(45.47609982668743, 9.498261045470878)"
9117,Precipitazione,mm,1202,Vercana,980,CO,01/01/2004,,N,5114303,525058,9.324676976,46.18184257,"(46.18184257309385, 9.324676976148888)"
14501,Umidita'† Relativa,%,1371,Brembilla,468,BG,19/03/2013,,N,5073646,547333,9.609252582,45.81475229,"(45.8147522883702, 9.609252582119412)"
2471,Temperatura,∞C,135,Vertemate con Minoprio villa,322,CO,02/01/1992,22/07/2010,S,5062757,506658,9.085551717,45.71833579,"(45.71833578979237, 9.085551716901774)"
2205,Direzione Vento,∞,115,Ispra tetto,193,VA,26/10/2001,01/08/2012,S,5073482,470058,8.61460141,45.81425052,"(45.8142505176502, 8.614601410385973)"
14452,Direzione Vento,∞,1366,Porlezza torrente,291,CO,12/12/2012,,N,5098254,510895,9.140799378,46.03777317,"(46.03777316988709, 9.140799377952803)"
9038,Altezza Neve,cm,1217,Schilpario,1096,BG,01/01/2004,23/09/2012,S,5095451,588221,10.13947577,46.00695142,"(46.00695141629951, 10.139475771081505)"
9380,Umidita'† Relativa,%,1232,Lavena Ponte Tresa depuratore,279,VA,16/12/2008,18/04/2012,S,5090577,489263,8.861415127,45.96868026,"(45.96868026404502, 8.861415127388755)"
14473,Umidita'† Relativa,%,1367,Bagolino SP669,775,BS,12/12/2012,,N,5077140,612773,10.45219511,45.83859594,"(45.8385959381167, 10.452195109199993)"
14296,Velocita'† Vento,m/s,1347,Barzio Piani di Bobbio,1713,LC,16/10/2012,,N,5089669,538832,9.5011307,45.95949319,"(45.95949319076256, 9.50113070001856)"
9090,Precipitazione,mm,1210,Ranzanico,486,BG,01/01/2004,,N,5070741,572525,9.933042101,45.78641993,"(45.78641993250342, 9.933042100771653)"
5920,Temperatura,∞C,503,Milano P.zza Zavattari,122,MI,01/01/1989,,N,5035847,511082,9.141786267,45.47606341,"(45.47606340509791, 9.141786267186658)"
6193,Umidita'† Relativa,%,557,Lonate Pozzolo v.Veneto,204,VA,13/12/1996,19/06/2018,S,5048975,479783,8.740796577,45.59402352,"(45.59402351710858, 8.7407965765392)"
17600,Precipitazione,mm,1889,Val Masino Merdarola,2280,SO,01/08/2019,,N,5119691,544851,9.581636352,46.22931619,"(46.22931618794695, 9.581636351731035)"
9388,Umidita'† Relativa,%,1202,Vercana,980,CO,19/02/2009,,N,5114303,525058,9.324676976,46.18184257,"(46.18184257309385, 9.324676976148888)"
6197,Umidita'† Relativa,%,552,Varese v.Vidoletti,425,VA,23/12/1991,10/12/2018,S,5075945,484773,8.803926127,45.83690078,"(45.83690077655548, 8.80392612667495)"
8180,Temperatura,∞C,895,Soncino v. Brescia,87,CR,01/01/2000,,N,5027680,569678,9.890270622,45.39916876,"(45.39916876114939, 9.89027062156689)"
32401,Temperatura,∞C,1680,Vilminore di Scalve Presolana,1856,BG,15/11/2017,,N,5092483,580679,10.041578,45.98117244,"(45.98117244427475, 10.041578002405918)"
4072,Velocita'† Vento,m/s,148,Arconate SMR,182,MI,02/07/2002,,N,5043898,488082,8.847321929,45.54851736,"(45.54851735741946, 8.847321929216262)"
17565,Radiazione Globale,W/m≤,1879,Montichiari Boschetti,92,BS,13/12/2018,,N,5028666,610666,10.41406192,45.40275984,"(45.402759840985176, 10.414061919211548)"
14180,Radiazione Globale,W/m≤,1342,Ponte in Valtellina Lago Reguzzo,2440,SO,13/10/2012,,N,5105228,574978,9.969993308,46.09651167,"(46.09651166584453, 9.969993307685913)"
19157,Velocita'† Vento,m/s,677,Cremona Via Fatebenefratelli,43,CR,20/11/2013,,N,4999315,582066,10.04383616,45.14254063,"(45.14254063221695, 10.043836158369393)"
19388,Temperatura,∞C,1650,Bormio eliporto,1172,SO,29/09/2016,,N,5145365,604906,10.36602331,46.45369822,"(46.45369821669339, 10.366023313195862)"
19098,Velocita'† Vento,m/s,583,Bergamo v.Meucci,249,BG,24/01/2014,,N,5059922,550116,9.643650579,45.69103741,"(45.69103740547214, 9.643650579461385)"
14570,Direzione Vento,∞,1378,Tignale Oldesio,374,BS,23/07/2013,,N,5065781,633895,10.72092358,45.73262376,"(45.73262375727504, 10.720923575669387)"
2401,Umidita'† Relativa,%,129,Capo di Ponte v.Briscioli,362,BS,30/10/2002,,N,5097875,603903,10.34250261,46.02656354,"(46.026563542472815, 10.34250260860311)"
14645,Temperatura,∞C,1382,Veddasca Monte Cadrigna,1302,VA,19/07/2013,,N,5102054,482122,8.768815133,46.07182708,"(46.07182707589298, 8.768815132883134)"
9105,Precipitazione,mm,1224,Cortenova,456,LC,01/01/2004,,N,5094947,529451,9.380396324,46.00746283,"(46.00746283105623, 9.380396323644733)"
8225,Temperatura,∞C,873,Ponti sul Mincio Monzambano,62,MN,01/07/2003,,N,5027985,633560,10.70629184,45.39263735,"(45.392637348813274, 10.70629184040345)"
11021,Umidita'† Relativa,%,1224,Cortenova,456,LC,22/12/2010,,N,5094947,529451,9.380396324,46.00746283,"(46.00746283105623, 9.380396323644733)"
8217,Precipitazione,mm,896,Collio S.Colombano,960,BS,09/04/2003,15/03/2012,S,5073980,606852,10.37527186,45.81110566,"(45.811105655978054, 10.375271860298373)"
6588,Radiazione Globale,W/m≤,574,Lecco v. Amendola,214,LC,01/01/1998,15/07/2008,S,5077479,530713,9.395577067,45.85019119,"(45.850191194578535, 9.395577066893223)"
8190,Precipitazione,mm,908,Voghera v. Cambiaso,95,PV,04/03/2003,,N,4981870,501379,9.017493644,44.99027297,"(44.99027296778766, 9.017493643978531)"
11158,Umidita'† Relativa,%,1230,San Giacomo Filippo Lago Truzzo,2064,SO,30/09/2011,,N,5134156,524616,9.31998819,46.36053124,"(46.36053123729497, 9.319988190479972)"
8188,Precipitazione,mm,901,Crema v.Camporelle,103,CR,04/03/2003,,N,5022780,552590,9.671433867,45.35655833,"(45.35655832576992, 9.671433867152375)"
5861,Precipitazione,mm,586,Costa Volpino v.Nazionale,192,BG,01/01/1992,,N,5075429,585212,10.09706172,45.82715794,"(45.82715793876258, 10.09706172418631)"
14671,Velocita'† Vento,m/s,1383,Sarezzo v.della Fonte,290,BS,05/06/2013,,N,5057824,592468,10.18709621,45.66779898,"(45.66779897910953, 10.187096209540632)"
8107,Livello Idrometrico,cm,853,Idro SS 237,388,BS,01/01/1998,,N,5065944,613772,10.46241786,45.73769307,"(45.73769306662462, 10.46241785538694)"
14648,Umidita'† Relativa,%,1382,Veddasca Monte Cadrigna,1302,VA,19/07/2013,,N,5102054,482122,8.768815133,46.07182708,"(46.07182707589298, 8.768815132883134)"
11661,Velocita'† Vento,m/s,832,Lanzada Pal√π,2151,SO,01/01/2002,,N,5126972,568128,9.88451979,46.29290282,"(46.29290281845888, 9.884519789844443)"
32247,Umidita'† Relativa,%,904,Paisco Loveno,816,BS,01/08/2016,,N,5103599,600282,10.29693421,46.07860776,"(46.07860776076735, 10.296934209142101)"
5917,Temperatura,∞C,614,Rodano v.Turati,112,MI,01/01/1999,,N,5035511,527631,9.35349714,45.47258003,"(45.47258002819812, 9.353497140155191)"
19017,Velocita'† Vento,m/s,512,Carate Brianza v.De Gasperi,250,MB,31/10/2013,23/10/2014,S,5057635,518272,9.234591662,45.67202473,"(45.672024734078455, 9.234591661788048)"
8098,Precipitazione,mm,823,Piazza Brembana vivaio,510,BG,01/01/1998,,N,5088280,552145,9.672774505,45.94611,"(45.94610999784736, 9.672774505299234)"
9033,Temperatura,∞C,1208,Olgiate Comasco casa Cantalupo,382,CO,01/01/2004,19/06/2014,S,5071532,498419,8.979656309,45.79734739,"(45.79734739402479, 8.979656309104351)"
17419,Direzione Vento,∞,1862,Broni,77,PV,22/03/2018,,N,4987916,517630,9.223860817,45.04448039,"(45.044480393441056, 9.223860816957979)"
2063,Temperatura,∞C,104,Segrate Milano Due,120,MI,21/06/1995,16/06/2004,S,5038760,520713,9.265129993,45.50206407,"(45.50206407454183, 9.26512999260201)"
8152,Precipitazione,mm,885,Arcisate,383,VA,05/07/2000,,N,5076955,491501,8.890542677,45.84610718,"(45.84610717798399, 8.890542676800244)"
4069,Radiazione Globale,W/m≤,148,Arconate SMR,182,MI,02/07/2002,,N,5043898,488082,8.847321929,45.54851736,"(45.54851735741946, 8.847321929216262)"
8216,Temperatura,∞C,899,Castiglione delle Stiviere,109,MN,11/03/2003,22/11/2018,S,5025628,618385,10.51193077,45.37415994,"(45.37415993773191, 10.511930773425743)"
19154,Direzione Vento,∞,629,Crema v.XI febbraio,79,CR,20/11/2013,,N,5023885,555127,9.703945514,45.36630908,"(45.366309078194334, 9.703945513613167)"
14519,Umidita'† Relativa,%,1372,Garzeno,581,CO,25/07/2013,,N,5108761,519145,9.247838939,46.13215643,"(46.132156427606844, 9.24783893889176)"
8226,Precipitazione,mm,904,Paisco Loveno,816,BS,20/06/2003,,N,5103599,600282,10.29693421,46.07860776,"(46.07860776076735, 10.296934209142101)"
19116,Velocita'† Vento,m/s,706,Lecco v.Sora,272,LC,17/12/2013,,N,5078987,531045,9.399950345,45.86374884,"(45.86374884127965, 9.399950344681852)"
11652,Velocita'† Vento,m/s,127,Casatenovo tetto,360,LC,01/07/2002,,N,5060979,524066,9.309144812,45.70194614,"(45.70194614072786, 9.309144812286515)"
11658,Velocita'† Vento,m/s,139,Virgilio Mantova Cerese,19,MN,26/09/2003,19/09/2018,S,4997294,641005,10.7926481,45.11504743,"(45.115047425792355, 10.792648102258525)"
9334,Velocita'† Vento,m/s,635,Tavazzano con Villavesco Enel,80,LO,16/05/2004,03/08/2015,S,5020197,533382,9.426033343,45.33448674,"(45.33448673932815, 9.426033342934328)"
6160,Umidita'† Relativa,%,582,Bergamo v.S.Giorgio,249,BG,01/12/1989,14/04/2010,S,5058641,552746,9.677286765,45.67931285,"(45.67931285015467, 9.677286764680007)"
14030,Direzione Vento,∞,1211,Castronno,379,VA,12/02/2012,,N,5066146,486058,8.820755589,45.74873082,"(45.748730816584875, 8.82075558870268)"
9037,Altezza Neve,cm,1077,Oltre il Colle Zambla,1138,BG,28/10/2012,,N,5082261,561209,9.788939675,45.89119305,"(45.891193045896635, 9.78893967466926)"
